marker_kind,suggested_hammer_use,tile_id,grid_x,grid_y,hammer_x,hammer_y,hammer_z_hint,source_world_x,source_world_y,zone,terrain,elevation_level,walkable,buildable,primary_entity_type,primary_entity_id,spawn_group,boss_arena,point_of_interest,road,hazard,suggested_action
road_guide,trail guide point,CL40,89,39,3264,3136,128,6528,6272,heartland,grass,0,1,1,,,,,watchtower_ruins,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,CM40,90,39,3392,3136,128,6784,6272,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CN40,91,39,3520,3136,128,7040,6272,heartland,grass,0,1,1,tree,,,,watchtower_ruins,,,Reference only.
wildlife_spawner,spawn controller marker,CO40,92,39,3648,3136,128,7296,6272,heartland,grass,0,1,1,animal_spawner,deer_herd,passive_large,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,CS40,96,39,4160,3136,128,8320,6272,eastern_highlands,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CV40,99,39,4544,3136,128,9088,6272,eastern_highlands,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DH40,111,39,6080,3136,128,12160,6272,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,DI40,112,39,6208,3136,128,12416,6272,eastern_highlands,forest,0,1,1,animal_spawner,deer_herd,passive_large,,,,,"Use as a spawn-zone source, not a thinker per marker."
wildlife_spawner,spawn controller marker,DK40,114,39,6464,3136,128,12928,6272,eastern_highlands,grass,0,1,1,animal_spawner,rabbit_warren,passive_small,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DN40,117,39,6848,3136,128,13696,6272,eastern_highlands,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DS40,122,39,7488,3136,128,14976,6272,eastern_highlands,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,Q41,16,40,-6080,3008,128,-12160,6016,western_highlands,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,X41,23,40,-5184,3008,128,-10368,6016,western_highlands,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AL41,37,40,-3392,3008,128,-6784,6016,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AN41,39,40,-3136,3008,128,-6272,6016,heartland,dense_forest,0,1,1,forage_node,,,,,,,Reference only.
road_guide,trail guide point,AO41,40,40,-3008,3008,128,-6016,6016,heartland,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,AQ41,42,40,-2752,3008,128,-5504,6016,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AT41,45,40,-2368,3008,128,-4736,6016,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AU41,46,40,-2240,3008,128,-4480,6016,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,BA41,52,40,-1472,3008,128,-2944,6016,heartland,forest,0,1,1,animal_spawner,wolf_pack,hostile_pack,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,BX41,75,40,1472,3008,128,2944,6016,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BY41,76,40,1600,3008,128,3200,6016,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BZ41,77,40,1728,3008,128,3456,6016,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CA41,78,40,1856,3008,128,3712,6016,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CI41,86,40,2880,3008,128,5760,6016,heartland,forest,0,1,1,,,,,watchtower_ruins,,,Reference only.
wildlife_spawner,spawn controller marker,CJ41,87,40,3008,3008,128,6016,6016,heartland,grass,0,1,1,animal_spawner,rabbit_warren,passive_small,,watchtower_ruins,tribal_trail,,"Use as a spawn-zone source, not a thinker per marker."
road_guide,trail guide point,CK41,88,40,3136,3008,128,6272,6016,heartland,grass,0,1,1,,,,,watchtower_ruins,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,CL41,89,40,3264,3008,128,6528,6016,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CM41,90,40,3392,3008,128,6784,6016,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CN41,91,40,3520,3008,128,7040,6016,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CO41,92,40,3648,3008,128,7296,6016,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CU41,98,40,4416,3008,128,8832,6016,eastern_highlands,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DG41,110,40,5952,3008,128,11904,6016,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DH41,111,40,6080,3008,128,12160,6016,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DI41,112,40,6208,3008,128,12416,6016,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DK41,114,40,6464,3008,128,12928,6016,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DL41,115,40,6592,3008,128,13184,6016,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DN41,117,40,6848,3008,128,13696,6016,eastern_highlands,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DO41,118,40,6976,3008,128,13952,6016,eastern_highlands,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,P42,15,41,-6208,2880,128,-12416,5760,western_highlands,grass,0,1,1,forage_node,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,R42,17,41,-5952,2880,128,-11904,5760,western_highlands,grass,0,1,1,animal_spawner,deer_herd,passive_large,,,,,"Use as a spawn-zone source, not a thinker per marker."
wildlife_spawner,spawn controller marker,AB42,27,41,-4672,2880,0,-9344,5760,western_highlands,shallow_water,-1,1,0,animal_spawner,rabbit_warren,passive_small,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,AK42,36,41,-3520,2880,128,-7040,5760,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AL42,37,41,-3392,2880,128,-6784,5760,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AM42,38,41,-3264,2880,128,-6528,5760,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,AP42,41,41,-2880,2880,128,-5760,5760,heartland,grass,0,1,1,tree,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,AS42,44,41,-2496,2880,128,-4992,5760,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AT42,45,41,-2368,2880,128,-4736,5760,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AV42,47,41,-2112,2880,128,-4224,5760,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AW42,48,41,-1984,2880,128,-3968,5760,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AX42,49,41,-1856,2880,128,-3712,5760,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BE42,56,41,-960,2880,128,-1920,5760,central_basin,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BJ42,61,41,-320,2880,128,-640,5760,central_basin,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BM42,64,41,64,2880,128,128,5760,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BN42,65,41,192,2880,128,384,5760,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BO42,66,41,320,2880,128,640,5760,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BY42,76,41,1600,2880,128,3200,5760,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CB42,79,41,1984,2880,128,3968,5760,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CC42,80,41,2112,2880,128,4224,5760,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CD42,81,41,2240,2880,128,4480,5760,heartland,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CE42,82,41,2368,2880,128,4736,5760,heartland,forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,CI42,86,41,2880,2880,128,5760,5760,heartland,grass,0,1,1,,,,,watchtower_ruins,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
road_guide,trail guide point,CJ42,87,41,3008,2880,128,6016,5760,heartland,grass,0,1,1,,,,,watchtower_ruins,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,CK42,88,41,3136,2880,128,6272,5760,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CL42,89,41,3264,2880,128,6528,5760,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CM42,90,41,3392,2880,128,6784,5760,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CN42,91,41,3520,2880,128,7040,5760,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CO42,92,41,3648,2880,128,7296,5760,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CR42,95,41,4032,2880,128,8064,5760,eastern_highlands,grass,0,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,CT42,97,41,4288,2880,128,8576,5760,eastern_highlands,grass,0,1,1,animal_spawner,deer_herd,passive_large,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DJ42,113,41,6336,2880,128,12672,5760,eastern_highlands,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DO42,118,41,6976,2880,128,13952,5760,eastern_highlands,grass,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AL43,37,42,-3392,2752,128,-6784,5504,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AM43,38,42,-3264,2752,128,-6528,5504,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AN43,39,42,-3136,2752,128,-6272,5504,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AO43,40,42,-3008,2752,128,-6016,5504,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AP43,41,42,-2880,2752,128,-5760,5504,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,AQ43,42,42,-2752,2752,128,-5504,5504,heartland,grass,0,1,1,tree,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,AT43,45,42,-2368,2752,128,-4736,5504,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AU43,46,42,-2240,2752,128,-4480,5504,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AV43,47,42,-2112,2752,128,-4224,5504,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BC43,54,42,-1216,2752,128,-2432,5504,central_basin,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BG43,58,42,-704,2752,128,-1408,5504,central_basin,forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,BL43,63,42,-64,2752,128,-128,5504,central_basin,dense_forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,BM43,64,42,64,2752,128,128,5504,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BN43,65,42,192,2752,128,384,5504,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BO43,66,42,320,2752,128,640,5504,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BP43,67,42,448,2752,128,896,5504,central_basin,dense_forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,BZ43,77,42,1728,2752,128,3456,5504,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CC43,80,42,2112,2752,128,4224,5504,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CD43,81,42,2240,2752,128,4480,5504,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CE43,82,42,2368,2752,128,4736,5504,heartland,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CG43,84,42,2624,2752,128,5248,5504,heartland,forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,CH43,85,42,2752,2752,128,5504,5504,heartland,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
road_guide,trail guide point,CI43,86,42,2880,2752,128,5760,5504,heartland,grass,0,1,1,,,,,watchtower_ruins,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,CJ43,87,42,3008,2752,128,6016,5504,heartland,forest,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CK43,88,42,3136,2752,128,6272,5504,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
point_of_interest,quest/landmark prefab,CL43,89,42,3264,2752,128,6528,5504,heartland,grass,0,1,0,point_of_interest,watchtower_ruins,,,watchtower_ruins,,,Place the visual landmark and a nearby playable quest marker.
reference,editor reference marker,CM43,90,42,3392,2752,128,6784,5504,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CN43,91,42,3520,2752,128,7040,5504,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,CO43,92,42,3648,2752,128,7296,5504,heartland,grass,0,1,1,,,,,watchtower_ruins,,,Reference only.
reference,editor reference marker,DK43,114,42,6464,2752,128,12928,5504,eastern_highlands,forest,0,1,1,forage_node,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,DQ43,120,42,7232,2752,128,14464,5504,eastern_highlands,grass,0,1,1,animal_spawner,rabbit_warren,passive_small,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,AI44,34,43,-3776,2624,128,-7552,5248,western_highlands,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AJ44,35,43,-3648,2624,128,-7296,5248,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AK44,36,43,-3520,2624,128,-7040,5248,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AM44,38,43,-3264,2624,128,-6528,5248,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AQ44,42,43,-2752,2624,128,-5504,5248,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,AR44,43,43,-2624,2624,128,-5248,5248,heartland,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,AS44,44,43,-2496,2624,128,-4992,5248,heartland,dense_forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,AU44,46,43,-2240,2624,128,-4480,5248,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AW44,48,43,-1984,2624,128,-3968,5248,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AX44,49,43,-1856,2624,128,-3712,5248,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BA44,52,43,-1472,2624,128,-2944,5248,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BF44,57,43,-832,2624,128,-1664,5248,central_basin,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BG44,58,43,-704,2624,128,-1408,5248,central_basin,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BH44,59,43,-576,2624,128,-1152,5248,central_basin,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BI44,60,43,-448,2624,128,-896,5248,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BK44,62,43,-192,2624,128,-384,5248,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BL44,63,43,-64,2624,128,-128,5248,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BO44,66,43,320,2624,128,640,5248,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,BW44,74,43,1344,2624,128,2688,5248,central_basin,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CA44,78,43,1856,2624,128,3712,5248,heartland,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CB44,79,43,1984,2624,128,3968,5248,heartland,dense_forest,0,1,1,forage_node,,,,,,,Reference only.
